cop,act_name,street,city,state,zip,phone,url
TRUE,South Motors BMW,16215 S Dixie Hwy,Miami,FL,33157-3439,(305)256-2200,www.southbmw.com
TRUE,South Motors Infiniti,16915 S Dixie Hwy,Palmetto Bay,FL,33157,305-256-2000,www.southinfiniti.com/
TRUE,South Motors MINI,16215 S Dixie Hwy,Miami,FL,33157,3052562200,www.southmini.com
TRUE,South Park Mitsubishi,5172 Library Road Route 88,Bethel Park,PA,15102-2771,(412)831-0700,www.southparkmitsubishi.com
TRUE,South Point Dodge Chrysler Jeep Ram,5210 S Ih 35,Austin,TX,78745-2444,5124439333,www.southpointdodgechryslerjeepram.com
TRUE,South Point Hyundai,4610 South Ih 35,Austin,TX,78745,512-445-0300,www.southpointhyundaiaustin.com
TRUE,South Pointe Chevrolet,9146 S Memorial Dr,Tulsa,OK,74133-4337,(918) 481-8000,www.southpointechevytulsa.com
TRUE,South Pointe Chrysler Jeep Dodge,9240 S. Memorial Drive,Tulsa,OK,74133-5514,9187700986,www.southpointecjd.com
TRUE,South Pointe Chrysler Jeep Dodge RAM,9240 S. Memorial Drive,Tulsa,OK,74133,(888) 699-4166,www.southpointcjd.com
TRUE,South Pointe Honda,9124 S Memorial Dr,Tulsa,OK,74133,(888) 479-7299,www.southpointehonda.com
TRUE,South Shore BMW,1040 Hingham Street,Rockland,MA,2370,(888) 860-4882,www.southshorebmw.com
TRUE,South Shore Honda,704 W Merrick Rd,Valley Stream,NY,11580,(888) 904-7482,www.southshorehonda.com
TRUE,South Shore Hyundai,360 W. Sunrise Highway,Valley Stream,NY,11581,516-561-8772,www.southshorehyundainy.com
TRUE,South Shore MINI,1040 Hingham Street,Rockland,MA,2370,8447606464,www.southshoremini.com
TRUE,South Suburban Mitsubishi Monee,25963 S. Governor'S Highway,Monee,IL,60449,(708)534-0611,www.moneemitsubishi.com
TRUE,South Tacoma Honda,7802 South Tacoma Way,Tacoma,WA,98409,(888) 746-4905,www.southtacomahonda.com
TRUE,South Texas Buick - Gmc,4220 W Expressway 83,Mc Allen,TX,78501-8938,(956) 687-5286,www.southtexasgmc.net
TRUE,Southeast Ford,2214 West Elk Avenue,Elizabethton,TN,37643,(423) 542-4136,www.southeastford.com
TRUE,Southeast Kia,60 Highway 2227,Somerset,KY,42503,606-679-1177,www.somersetkia.com
TRUE,"Southeast Signature Motors, Inc.",2203 N.W. Broad Street,Murfreesboro,TN,37129,8663085679,www.southeastsignaturevw.com
TRUE,Southern Arizona Auto Company Of Douglas,1200 G Ave,Douglas,AZ,85607-1929,(520) 364-2424,www.ezcardeal.biz
TRUE,Southern Chevrolet ,2255 S Mckenzie St,Foley,AL,36535,(877) 273-5737,www.southern-chevrolet.com
TRUE,"Southern Chevrolet Cadillac, Inc.",5845 Coliseum Blvd,Alexandria,LA,71303-3713,(318) 445-4521,www.southernchevrolet.com
TRUE,Southern Chrysler Dodge Jeep Ram,1430 Moro St,Fordyce,AR,71742-2420,8703527107,www.southernchryslerdodgejeepram.com
TRUE,Southern Chrysler Jeep - Greenbrier,1414 South Military Highway,Chesapeake,VA,23320,(877) 713-3594,www.southernchryslerjeepgreenbrier.com
TRUE,Southern Chrysler Jeep At Greenbrier,1414 S Military Hwy,Chesapeake,VA,23320-2604,8885596530,www.southernchryslerjeep.net
TRUE,Southern Chrysler Jeep Dodge,2711 South Medford Drive,Lufkin,TX,75901-6161,9366347793,www.southernchryslerdodgejeep.net
TRUE,Southern Collision Center,2110 Smith Avenue,Chesapeake,VA,23320,757-420-9300,www.southerncollisiongreenbrier.com
TRUE,Southern Dodge Chrysler Jeep Ram,2747 N Military Hwy,Norfolk,VA,23518-5606,7578552277,www.southerndodgechryslerjeepram.net
TRUE,Southern FIAT of Norfolk,2747 N Military Hwy,Norfolk,VA,23518-5606,7578552277,www.fiatusaofnorfolk.com
TRUE,Southern GMC - Greenbrier,1300 South Military Highway,Chesapeake,VA,23320,1-866-489-4457,www.southerngmcgreenbrier.com
TRUE,Southern Gmc Greenbrier,1300 Military Hwy,Chesapeake,VA,23320-2514,(757) 353-4027,www.southerngmc.com
TRUE,Southern Kia - Greenbrier,1310 South Military Highway,Chesapeake,VA,23320,1-866-489-4457,www.southernkiagreenbrier.com
TRUE,Southern Kia - Lynnhaven,2369 Virginia Beach Blvd.,Virginia Beach,VA,23454,1-888-519-2692,www.southernkialynnhaven.com
TRUE,Southern Kia Greenbrier,1300 S. Military Highway,Chesapeake,VA,23320,757-424-6380,www.kiagreenbrier.com
TRUE,Southern Kia Lynnhaven,2369 Virginia Beach Blvd.,Virginia Beach,VA,23454,757-340-0800,www.kialynnhaven.com
TRUE,Southern Lincoln Lynnhaven,2375 Virginia Beach Blvd,Virginia Beach,VA,23454,(866) 949-4144,www.southernlincolnlynnhaven.net
TRUE,Southern Lincoln- Lynnhaven,2375 Virginia Beach Blvd.,Virginia Beach,VA,23454,1-888-519-2692,www.southernlincolnlynnhaven.com
TRUE,Southern Maine Chrysler Dodge Jeep Ram,824 Portland Rd,Saco,ME,04072-9672,2072824101,www.southernmainechryslerdodgejeep.com
TRUE,Southern Motors Acura,402 E Broughton St,Savannah,GA,31401-3406,(912) 232-3222,www.southernmotorsacura.com
TRUE,Southern Motors Honda,10300 Abercorn Extention.,Savannah,GA,31406,(877) 463-8097,www.southernmotorshonda.net
TRUE,Southern Oregon Mitsubishi,3103 Biddle Road,Medford,OR,97504-4120,(541)245-2000,www.somitsubishi.com
TRUE,Southern Oregon Subaru,3103 Biddle Rd,Medford,OR,97504,5417723377,www.southern-oregon.subaru.com
TRUE,Southern Oregon Subaru Volvo Mitsubishi,3103 Biddle Road,Medford,OR,97504,877-597-8593,www.sosvm.com
TRUE,Southern Oregon Volvo,3103 Biddle Road,Medford,OR,97504,(888) 481-9916,www.sovolvo.com
TRUE,Southern Pines Chevrolet Buick GMC,10722 US Highway 15-501,Southern Pines,NC,28387,910-684-4310,www.southernpinesauto.com
TRUE,Southern States Hyundai,2511 Wake Forest Road,Raleigh,NC,27609,919-828-0901,www.hyundaiofraleigh.com
TRUE,Southern States Subaru,2511 Wake Forest Rd,Raleigh,NC,27609,(888) 439-5154,www.southernstatessubaru.net
TRUE,Southern States Volkswagen Durham,3823 Durham Chapel Hill Blvd.,Durham,NC,27707,8667463140,www.ssvwdurham.com
TRUE,Southern Volkswagen Greenbrier,1248 S Military Hwy,Chesapeake,VA,23320,7579632812,www.southernvolkswagengreenbrier.com
TRUE,Southfield Chrysler Dodge Jeep Ram,28100 Telegraph Road,Southfield,MI,48034-1996,2483542950,www.southfieldchryslerdodgejeepram.com
TRUE,Southgate Ford,16501 Fort Street,Southgate,MI,48195,(734) 282-3636,www.southgateford.net
TRUE,"Southgate Lincoln, LLC",16800 Fort Street,Southgate,MI,48195,(734) 285-8800,www.southgatelincoln.com
TRUE,Southlake Kia,4191 East Lincoln Highway,Merrillville,IN,46410,219-942-6549,www.southlakekia.com
TRUE,Southlake Nissan,4201 E Lincoln Hwy,Merrillville,IN,46410,219-947-1600,www.southlakenissan.com/
TRUE,Southland Chrysler,1096 Highway 280 West,Cordele,GA,31015-5462,2292733473,www.southlandchrysler.net
TRUE,Southland Dodge Chrysler Jeep,6161 West Park Avenue,Houma,LA,70364-1718,9858761817,www.southlanddodgechryslerjeep.com
TRUE,Southland Ford,757 North Street,Ashburn,GA,31714,8883066866,www.sford.com
TRUE,Southpoint Volkswagen,13940 Airline Hwy,Baton Rouge,LA,70817,2252581464,www.southpointvw.com
TRUE,Southside Kia,9401 Atlantic Blvd ,Jacksonville ,FL ,32225,855-291-2913,www.southsidekiajax.com
TRUE,Southtown Chrysler Dodge Jeep Ram,2412 N Jefferson Way,Indianola,IA,50125,(888) 816-3980,www.stewhansenindianola.com
TRUE,"Southtowne Chevrolet, Buick, Gmc, Cadillac",695 Bullsboro Dr,Newnan,GA,30265-1008,(770) 253-3131,www.southtownechevrolet.com
TRUE,Southtowne Hyundai,7665 Highway 85 South,Riverdale,GA,30274,770-471-1000,www.southtowneatlanta.com
TRUE,Southtowne Hyundai Of Newnan,800 Bullsboro Drive,Newnan,GA,30265,770-253-1407,www.southtownehyundai.com
TRUE,Southway Ford San Antonio,7979 IH-35 South,San Antonio,TX,78224,(888) 423-9763,www.southwayford.com
TRUE,Southwest Buick Gmc,4205 Interstate 30,Greenville,TX,75402-7809,(903) 455-5100,www.southwestbuickgmc.com
TRUE,Southwest Ford,4001 Interstate 30,Greenville,TX,75401,(903) 455-7222,www.southwestfordgreenville.com
TRUE,Southwest Ford,3000 Fort Worth Hwy,Weatherford,TX,76087,8888171677,www.southwestford.net
TRUE,Southwest Infiniti,10495 Southwest Fwy,Houston,TX,77074,713-779-2800,www.southwestinfiniti.com/
TRUE,Southwest Kia,39650 Lbj Freeway South,Dallas,TX,75237,972-283-9797,www.southwestkia.com
TRUE,Southwest Kia - Rw,1790 East I-30,Rockwall,TX,75087,469-402-2900,www.southwestdealergroup.com/
TRUE,Southwest Kia-Nw,1919 Oates Drive,Mesquite,TX,75150,214-694-2800,www.southwestkia-nw.com
TRUE,Southwest Mitsubishi,2951 Fort Worth Highway,Weatherford,TX,76087,(817)565-1100,www.southwestmitsubishi.com
TRUE,Southwest Nissan,3050 Fort Worth Hwy,Weatherford,TX,76087,817-596-3811,www.southwestnissan.net
TRUE,Southwest Truck Sales,10901 Gateway West,El Paso,TX,79935,(915) 593-2641,www.southwesttruckelpaso.com
TRUE,Southwest Volkswagen,6184 Johnston St,Lafayette,LA,70503,3372462336,www.southwestvw.com
TRUE,Southwest Volkswagen of Weatherford,2951 Fort Worth Hwy,Weatherford,TX,76087,8559789733,www.southwestvolkswagen.com
TRUE,Southworth Chevrolet Inc,810 Martin Rd,Bloomer,WI,54724,(877) 301-3546,www.southworthchevrolet.com
TRUE,Southworth Ford-Lincoln,1430 North Baldwin Avenue,Marion,IN,46952,888-446-8075,www.southworthford.net
TRUE,"Southworth Ford-Lincoln, Inc.",1430 North Baldwin Ave.,Marion,IN,46952,(888) 378-3471,www.southworthlincoln.com
TRUE,Spangler Motors,5620 PA 405,Milton,PA,17847,(570) 742-8725,www.spanglermotors.net
TRUE,Spangler Subaru,219 Alvin St,Johnstown,PA,15904,8142669794,www.spangler.subaru.com
TRUE,Sparks Kia,1200 Auto Mall Drive,Monroe,LA,71203,318-322-1800,www.drivesparks.com
TRUE,Sparks Nissan,1100 Automall Dr,Monroe,LA,71203,318-322-1800,www.sparksnissan.com/
TRUE,Sparks Scion,4855 Highway 501,Myrtle Beach,SC,29579,(866) 540-9345,www.sparksscion.com
TRUE,Sparks Toyota,4855 Highway 501,Myrtle Beach,SC,29579,8432362161,www.sparkstoyota.com
TRUE,Sparta Chevrolet,8955 Sparta Ave NW,Sparta,MI,49345,(616) 520-4113,www.spartachevy.com
TRUE,Spartan Scion,5701 S. Pennsylvania Ave,Lansing,MI,48911,(877) 663-9252,www.spartanscion.com
TRUE,Spartan Toyota,5701 S. Pennsylvania Ave,Lansing,MI,48911,5173946000,www.spartantoyota.com
TRUE,Spartanburg Chrysler Dodge Jeep,1035 North Church St Ext,Spartanburg,SC,29303-2714,8645802400,www.spartanburgchryslerdodgejeep.com
TRUE,"Spearfish Motors, Inc.",1910 N Main St,Spearfish,SD,57783-2915,(605) 642-7000,www.spearfishmotors.com
TRUE,"Specchio Ford, Inc.",602 North Franklin,Watkins Glen,NY,14891,(607) 535-7151,www.specchioford.com
TRUE,Speck Nissan,61 E Allen Rd,Sunnyside,WA,98944,509-837-5501,www.specknissan.com/index.cfm?fuseaction=dealergroup.default&
TRUE,Speedcraft Volkswagen,104 Old Tower Hill Rd,Wakefield,RI,2879,8552164638,www.speedcraftvw.com
TRUE,Speedway Chevrolet,16957 W Main St,Monroe,WA,98272,(866) 647-1030,www.monroechevrolet.com
TRUE,Speedway Chrysler Dodge Jeep,555 N Main,Lansing,KS,66043-1309,9137279400,www.speedwaychryslerdodgejeep.com
TRUE,Speedway Chrysler Dodge Jeep Ram,555 N Main,Lansing,KS,66043,(888) 405-1073,www.speedwayautogroup.net
TRUE,Speedway Ford,1710 North Expressway,Griffin,GA,30223,(770) 229-1600,www.griffinfords.com
TRUE,"Spence Chevrolet Buick Gmc Cadillac, Inc.",11646 Us Highway 319 N,Thomasville,GA,31757-3400,(229) 226-1741,www.spencecarsandtrucks.com
TRUE,Spencer Chevrolet,840 Baltimore Pike,Springfield,PA,19064-2916,(484) 472-6290,www.spencerchevrolet.com
TRUE,Spieler's,1109 W Buchanan St,California,MO,65018-,5737963129,www.spielers.net
TRUE,Spike Dykes Ford Lincoln,1207 S. Lynn,Lamesa,TX,79331,(806) 872-2188,www.spikedykeslincoln.net
TRUE,Spike Dykes Ford Lincoln Lamesa,1207 S Lynn,Lamesa,TX,79331,(866) 984-0864,www.spikedykesfordlamesa.com
TRUE,Spikes Ford,805 E. Expressway 83,Mission,TX,78572,(888) 400-3571,www.spikesford.net
TRUE,Spirit Chevrolet Buick,1072 Danville Rd (HWY 127 S),Harrodsburg,KY,40330,(859) 605-9635,www.spirit-chevrolet.com
TRUE,Spirit Chrysler Dodge & Jeep,1945 Kings Highway,Swedesboro,NJ,8085,(888) 407-1455,www.spiritchryslerdodgejeep.com
TRUE,Spirit Chrysler Dodge Jeep,4611 Avenue Q,Lubbock,TX,79412,(888) 407-1471,www.spiritchryslerjeepdodge.com
TRUE,Spirit Chrysler Dodge Jeep Ram,1945 Kings Highway,Swedesboro,NJ,08085-1246,8564672200,www.spiritchryslerdodgejeep.com
TRUE,Spirit Chrysler Dodge Jeep Ram,4611 Avenue Q,Lubbock,TX,79412-2205,8067474461,www.spiritchryslerjeepdodge.com
TRUE,"Spirit Ford, Inc.",4402 Ann Arbor Road,Dundee,MI,48131,(734) 529-5521,www.spiritforddundee.com
TRUE,Spitzer Acura,3617 Washington Rd,Mcmurray,PA,15317-2906,(724) 941-9800,www.spitzeracura.com
TRUE,"Spitzer Auto World Amherst, Inc.",200 N Leavitt Rd,Amherst,OH,44001-1125,(440) 988-4444,www.spitzeramherstchevy.com
TRUE,"Spitzer Autoworld Homestead, Inc.",30101 S Dixie Hwy,Homestead,FL,33033-3205,3052485880,www.autoworldchryslerdodgejeepram.com
TRUE,"Spitzer Autoworld Lordstown,Llc",10535 Mahoning Ave,North Jackson,OH,44451-9791,(330) 538-2286,www.spitzerchevylordstown.com
TRUE,Spitzer Chevrolet Company,7111 Sunset Strip,North Canton,OH,44720-7080,(330) 499-3353,www.spitzerchevynorthcanton.com
TRUE,"Spitzer Chevrolet, Inc.",333 E Aurora Rd,Northfield,OH,44067-2022,(330) 467-4141,www.spitzerchevroletnorthfield.com
TRUE,Spitzer Chrysler Dodge Jeep Ram Cleveland,13001 Brookpark Rd,Cleveland,OH,44142,216-267-2100,www.spitzerchryslerdodgejeepram.com
TRUE,Spitzer Chrysler Dodge Jeep Ram Homestead,30101 South Dixie Highway (US-1),Homestead,FL,33030,(877) 790-0979,www.spitzerhomestead.com
TRUE,Spitzer Ford,543 West Maple Street,Hartville,OH,44632,(330) 877-2252,www.spitzerfordhartville.com
TRUE,Spitzer Kia,1771 West 4th Street,Ontario,OH,44906,419-524-2511,www.spitzer.com/
TRUE,Spitzer Kia Cleveland,3414 Brookpark Road,Cleveland,OH,44134,(866) 795-2316,www.clevelandkia.com
TRUE,Spitzer Kia of Mansfield,1771 West Fourth Street,Ontario,OH,44906,(888) 373-2995,www.mansfieldkia.com
TRUE,Spitzer Mitsubishi Sheffield,4840 Transportation Drive,Sheffield Village,OH,44054,(866) 980-1434,www.spitzersheffield.com
TRUE,Spitzer Motors - Mansfield,1777 West Fourth Street,Ontario,OH,44906,(888) 409-8538,www.spitzersmansfieldin.com
TRUE,Spitzer Scion,4710 William Penn Highway,Monroeville,PA,15146,(877) 488-6440,www.spitzerscion.com
TRUE,Spitzer Toyota,4710 William Penn Highway,Monroeville,PA,15146,4123736200,www.spitzertoyota.com
TRUE,Spitzer Volkswagen,160 N Leavitt Rd,Amherst,OH,44001,8557761599,www.spitzervw.com
TRUE,Spokane Credit Center,1125 West 2nd Avenue,Spokane,WA,99201,(855) 424-7039,www.spokanecreditcenter.com
TRUE,Sport Chevrolet Company Inc,3101 Automobile Blvd,Silver Spring,MD,20904,(240) 293-4102,www.sportchevrolet.com
TRUE,Sport Chrysler Jeep Dodge,200 Chestnut Street,Fort Bragg,CA,95437,(866) 702-7294,www.sportchryslerdodgejeep.com
TRUE,Sport Chrysler Jeep Dodge Ram,1416 W Main St,Norristown,PA,19403-3226,6105393100,www.sportchryslerjeepdodge.com
TRUE,Sport Dodge,6831 Black Horse Pike,Egg Harbor Township,NJ,08234-4131,6096461200,www.sportdodge.net
TRUE,Sport Durst Chrysler Dodge Jeep,4513 Chapel Hill Blvd,Durham,NC,27707-2510,9195363000,www.sportdurstchryslerjeepdodge.com
TRUE,Sport Durst Hyundai,4511 Chapel Hill Blvd,Durham,NC,27707,919-489-6531,www.WWW.SPORTDURSTHYUNDAI.COM
TRUE,Sport Hyundai,6831 Black Horse Pike,Egg Harbor Township,NJ,8234,609-646-1200,www.sporthyundai.net
TRUE,Sport Mitsubishi,3772 West Colonial Drive,Orlando,FL,32808,(407)291-1448,www.sportmitsubishi.com
TRUE,Sport Subaru,3772 W Colonial Dr,Orlando,FL,32808,4072911448,www.sport.subaru.com
TRUE,Spradley Barr,2200 Westland Rd. ,Cheyenne ,WY ,82001, ,www.spradleybarr.com
TRUE,Spradley Barr Ford Fort Collins,4809 South College Avenue ,Fort Collins ,CO ,80525,888-992-9570,www.spradleybarrford.com
TRUE,Spradley Barr Ford Motors Cheyenne,2200 Westland Road ,Cheyenne ,WY ,82001,800-447-3673,www.spradleybarrcheyenne.com
TRUE,Spradley Barr Ford of Greeley,4901 29th St ,Greeley ,CO ,80634,800-537-2508,www.spradleybarrgreeley.com
TRUE,Spradley Barr Mazda Fort Collins,2601 S College Ave Fort Collins ,Fort Collins ,CO ,80525,970-266-2310,www.spradleybarrmazda.com
TRUE,Spradley Barr Motors,2200 Westland Road,Cheyenne,WY,82001,(888) 803-1467,www.spradleybarrmotorslincoln.com
TRUE,Spradley Barr Motors Hyundai,2245 Westland Road,Cheyenne,WY,82001,307-459-1277,www.spradleybarrhyundai.com
TRUE,"Spradley Barr Motors Toyota, Inc.",2300 Westland Road,Cheyenne,WY,82001,3076329292,www.Spradleybarrtoyota.com
TRUE,"Spradley Barr Motors, Inc.",2200 Westland Road,Cheyenne,WY,82001,(307) 638-3335,www.spradleymotorsinc.com
TRUE,Spradley Barr Nissan,2102 South 15Th Street,Laramie,WY,82070,307-745-8921,www.spradleybarrnissan.com
TRUE,Spradley Chevrolet,2146 Highway 50 West,Pueblo,CO,81008,(719)-423-8311,www.spradleychevy.com
TRUE,"Spradley Ford Lincoln, Inc.",2828 Highway 50 West,Pueblo,CO,81008,(719) 543-6710,www.SpradleyBarickmanLincoln.com
TRUE,"Spradley Hyundai, Inc.",2160 Highway 50 West,Pueblo,CO,81006,719-544-8162,www.hyundaispradley.com
TRUE,Spradley Mazda,2145 W Us Highway 50,Pueblo,CO,81008,888-418-6871,www.spradleyimports.com
TRUE,Spradley/Barr Ford Lincoln,4901 29th Street,Greeley,CO,80634,(888) 858-3136,www.spradleybarrlincoln.com
TRUE,"Spradley/Barr Ford Lincoln of Greeley, Inc.",4901 29th Street,Greeley,CO,80634,8003715519,www.spradleybarrgreely.net
TRUE,"Spradley/Barr Ford Lincoln, Inc.",4809 S. College Avenue,Ft Collins,CO,80527,(866) 752-5985,www.spradleybarrlincolnftcollins.com
TRUE,"Spradley/Barr Ford, Inc.",4809 S. College Avenue,Ft Collins,CO,80525,(888) 992-9570,www.spradleybarronline.com
TRUE,"Spring Valley Ford, Inc.",#2 Joseph Ruva Drive,Spring Valley,IL,61362,(815) 664-4512,www.valleyford.net
TRUE,Springdale Ford,2259 North Thompson,"Springdale,",AR,72764,8884703365,www.springdaleford.com
TRUE,"Springdale Ford, Inc.",2259 North Thompson,Springdale,AR,72764,(866) 767-5595,www.springdale-ford.com
TRUE,Springfield Acura,243 Route 22,Springfield,NJ,07081-3562,(973) 912-9000,www.springfieldacura.com
TRUE,Springfield Auto Mart,431 River St,North Springfield,VT,5150,877-267-6994,www.springfieldvtautos.com
TRUE,Springfield Buick,702 A Street,Springfield,OR,97477,(541) 393-2855,www.springfieldbuick.com
TRUE,Springfield Chrysler Auto Mart,1500 Highway 21 South,Springfield,GA,31329-5203,9127544000,www.springfieldchryslerautomart.com
TRUE,Springfield Ford Lincoln,50 Baltimore Pike,Springfield,PA,19064,610-544-0700,www.springfieldflm.com
TRUE,Springfield Hyundai,754 Baltimore Pike,Springfield,PA,19064,610-690-4604,www.WWW.SPRINGFIELDHYUNDAI.COM
TRUE,Springfield Mitsubishi Mo,3145 S. Campbell,Springfield,MO,65807,(417)886-6000,www.springfieldmitsubishi.com
TRUE,Springfield Mitsubishi Pa,313 Baltimore Pike,Springfield,PA,19064,(484)574-8434,www.phillydrive.com
TRUE,Springfield Toyota,7601 Loisdale Rd ,Springfield ,VA ,22150,703-269-1400,www.springfieldtoyota.com
TRUE,"Springhill Motor Co., Inc.",1010 S Arkansas,Springhill,LA,71075-3822,(318) 539-3575,www.springhillmotorco.com
TRUE,Springhill Scion,3062 Government Blvd.,Mobile,AL,36606,(866) 781-5634,www.springhillscion.com
TRUE,Springhill Toyota,3062 Government Blvd ,Mobile,AL ,36606,888-611-3347,www.springhilltoyota.com
TRUE,Sprinter Atlanta,345 McFarland Parkway ,Alpharetta ,GA ,30004, 678-777-4683,www.sprinteratlanta.com
TRUE,Sprinter Midlothian,12200 Midlothian Turnpike,Midlothian,VA,23113,(888) 903-8302,www.vasprinter.com
TRUE,Spruce Pine Chevrolet Gmc,36 Chevrolet Boulevard,Spruce Pine,NC,28777-8581,(828) 765-4235,www.sprucepinechevy.com
TRUE,Spurr Chevrolet Buick GMC,6325 Brockport Spencerport Rd,Brockport,NY,14420,(585) 637-9582,www.spurrchev-bpg.com
TRUE,Spurr Subaru,6331 Brockport-Spencerport Rd,Brockport,NY,14420,585-637-9582,www.spurrsubaru.com
TRUE,Spyker of Austin,12925 Pond Springs Road,Austin,TX,78729,(512) 219-3100,www.spykertexas.com
TRUE,St Charles Nissan,5625 Veterans Memorial Pk,Saint Peters,MO,63376,636-441-4481,www.nissan.stcharlesauto.com/
TRUE,St. Anthony Motors,135 W Main,Saint Anthony,ID,83445-2114,(208) 624-3435,www.stanthonymotors.com
TRUE,St. Charles Chrysler Dodge Jeep,1611 E Main St,St Charles,IL,60174-2343,6305135353,www.saintcharleschryslerdodgejeep.com
TRUE,St. Charles Chrysler Dodge Jeep Ram,1611 E Main St,St Charles,IL,60174,(877) 768-4955,www.stcharlescdj.com
TRUE,St. Charles Hyundai,5701 Veterans Memorial Pkwy,Saint Peters,MO,63376,636-441-4481,www.hyundaistcharles.com
TRUE,St. Charles Scion,2651 E. Main Street,St. Charles,IL,60174,(877) 358-4811,www.stcharlesscion.com
TRUE,St. Charles Toyota,2651 E. Main Street,St. Charles,IL,60174,6305846655,www.stcharlestoyota.net
TRUE,St. Clair Chevrolet Buick Gmc,3050 King Road,China Township,MI,48054-1430,(810) 329-1000,www.stclairautomotive.com
TRUE,St. Clair Chrysler Jeep Dodge Ram,1250 S Carney Dr,Saint Clair,MI,48079-5224,8103292100,www.moranstclairchryslerjeepdodge.com
TRUE,St. Claire Cadillac,3737 Stevens Creek Blvd,Santa Clara,CA,95051-7395,(408) 244-1000,www.stclairecaddy.com
TRUE,St. Cloud Hyundai,900 2Nd Street South,Waite Park,MN,56387,320-251-8200,www.stcloudhyundai.com
TRUE,St. Cloud Scion,418 2ND ST South,Waite Park,MN,56387,(877) 556-9203,www.stcloudscion.com
